"Object Count","Layer Name","Object Name","Object Category","Object Type","Attribute Texts"
"2742","19_Tube60","","point","2410.190278620605,-140.3775982109938,9216.483490729051","8_2"
"2743","19_Tube60","","point","2438.713790068899,-142.0389035714763,9170.02","8_1"
"2744","19_Tube60","","point","2096.218790897653,369.619930177572,9681.118398019549","7_12"
"2745","19_Tube60","","point","2124.356570785617,374.581379947368,9634.6549072905","7_11"
"2746","19_Tube60","","point","2152.494350673582,379.5428297171641,9588.191416561451","7_10"
"2747","19_Tube60","","point","2180.632130561546,384.5042794869601,9541.7279258324","7_9"
"2748","19_Tube60","","point","2208.76991044951,389.4657292567562,9495.26443510335","7_8"
"2749","19_Tube60","","point","2236.907690337475,394.4271790265523,9448.800944374299","7_7"
"2750","19_Tube60","","point","2265.045470225439,399.3886287963483,9402.33745364525","7_6"
"2751","19_Tube60","","point","2293.183250113404,404.3500785661444,9355.873962916201","7_5"
"2752","19_Tube60","","point","2321.321030001368,409.3115283359404,9309.41047218715","7_4"
"2753","19_Tube60","","point","2349.458809889333,414.2729781057364,9262.946981458101","7_3"
"2754","19_Tube60","","point","2377.596589777297,419.2344278755324,9216.483490729051","7_2"
"2755","19_Tube60","","point","2405.734369665262,424.1958776453285,9170.02","7_1"
"2756","19_Tube60","","point","1954.47472005434,843.0780988528863,9681.118398019549","6_12"
"2757","19_Tube60","","point","1980.709853385022,854.3948307116478,9634.6549072905","6_11"
"2758","19_Tube60","","point","2006.944986715704,865.7115625704095,9588.191416561451","6_10"
"2759","19_Tube60","","point","2033.180120046385,877.028294429171,9541.7279258324","6_9"
"2760","19_Tube60","","point","2059.415253377067,888.3450262879326,9495.26443510335","6_8"
"2761","19_Tube60","","point","2085.650386707748,899.6617581466941,9448.800944374299","6_7"
"2762","19_Tube60","","point","2111.88552003843,910.9784900054556,9402.33745364525","6_6"
"2763","19_Tube60","","point","2138.120653369111,922.2952218642172,9355.873962916201","6_5"
"2764","19_Tube60","","point","2164.355786699793,933.6119537229787,9309.41047218715","6_4"
"2765","19_Tube60","","point","2190.590920030474,944.9286855817402,9262.946981458101","6_3"
"2766","19_Tube60","","point","2216.826053361156,956.2454174405018,9216.483490729051","6_2"
"2767","19_Tube60","","point","2243.061186691837,967.5621492992633,9170.02","6_1"
"2768","19_Tube60","","point","1707.364411155974,1271.085708996409,9681.118398019549","5_12"
"2769","19_Tube60","","point","1730.282555100804,1288.147635000404,9634.6549072905","5_11"
"2770","19_Tube60","","point","1753.200699045635,1305.209561004398,9588.191416561451","5_10"
"2771","19_Tube60","","point","1776.118842990465,1322.271487008392,9541.7279258324","5_9"
"2772","19_Tube60","","point","1799.036986935296,1339.333413012387,9495.26443510335","5_8"
"2773","19_Tube60","","point","1821.955130880126,1356.395339016381,9448.800944374299","5_7"
"2774","19_Tube60","","point","1844.873274824957,1373.457265020375,9402.33745364525","5_6"
"2775","19_Tube60","","point","1867.791418769787,1390.51919102437,9355.873962916201","5_5"
"2776","19_Tube60","","point","1890.709562714617,1407.581117028364,9309.41047218715","5_4"
"2777","19_Tube60","","point","1913.627706659448,1424.643043032358,9262.946981458101","5_3"
"2778","19_Tube60","","point","1936.545850604278,1441.704969036353,9216.483490729051","5_2"
"2779","19_Tube60","","point","1959.463994549109,1458.766895040347,9170.02","5_1"
"2780","19_Tube60","","point","1368.209644917383,1630.568759559663,9681.118398019549","4_12"
"2781","19_Tube60","","point","1386.575276404156,1652.4560668617,9634.6549072905","4_11"
"2782","19_Tube60","","point","1404.940907890929,1674.343374163737,9588.191416561451","4_10"
"2783","19_Tube60","","point","1423.306539377702,1696.230681465774,9541.7279258324","4_9"
"2784","19_Tube60","","point","1441.672170864475,1718.117988767811,9495.26443510335","4_8"
"2785","19_Tube60","","point","1460.037802351248,1740.005296069848,9448.800944374299","4_7"
"2786","19_Tube60","","point","1478.403433838021,1761.892603371884,9402.33745364525","4_6"
"2787","19_Tube60","","point","1496.769065324794,1783.779910673921,9355.873962916201","4_5"
"2788","19_Tube60","","point","1515.134696811567,1805.667217975958,9309.41047218715","4_4"
"2789","19_Tube60","","point","1533.50032829834,1827.554525277995,9262.946981458101","4_3"
"2790","19_Tube60","","point","1551.865959785113,1849.441832580032,9216.483490729051","4_2"
"2791","19_Tube60","","point","1570.231591271886,1871.329139882068,9170.02","4_1"
"2792","19_Tube60","","point","955.2943425734289,1902.147426238063,9681.118398019549","3_12"
"2793","19_Tube60","","point","968.1173656549262,1927.680164436171,9634.6549072905","3_11"
"2794","19_Tube60","","point","980.9403887364235,1953.21290263428,9588.191416561451","3_10"
"2795","19_Tube60","","point","993.7634118179205,1978.745640832388,9541.7279258324","3_9"
"2796","19_Tube60","","point","1006.586434899418,2004.278379030496,9495.26443510335","3_8"
"2797","19_Tube60","","point","1019.409457980915,2029.811117228605,9448.800944374299","3_7"
"2798","19_Tube60","","point","1032.232481062412,2055.343855426713,9402.33745364525","3_6"
"2799","19_Tube60","","point","1045.05550414391,2080.876593624821,9355.873962916201","3_5"
"2800","19_Tube60","","point","1057.878527225407,2106.409331822929,9309.41047218715","3_4"
"2801","19_Tube60","","point","1070.701550306904,2131.942070021038,9262.946981458101","3_3"
"2802","19_Tube60","","point","1083.524573388401,2157.474808219145,9216.483490729051","3_2"
"2803","19_Tube60","","point","1096.347596469899,2183.007546417254,9170.02","3_1"
"2804","19_Tube60","","point","490.8788749526177,2071.18083281546,9681.118398019549","2_12"
"2805","19_Tube60","","point","497.4679971353997,2098.982525384477,9634.6549072905","2_11"
"2806","19_Tube60","","point","504.0571193181818,2126.784217953493,9588.191416561451","2_10"
"2807","19_Tube60","","point","510.6462415009639,2154.585910522509,9541.7279258324","2_9"
"2808","19_Tube60","","point","517.2353636837461,2182.387603091526,9495.26443510335","2_8"
"2809","19_Tube60","","point","523.8244858665281,2210.189295660542,9448.800944374299","2_7"
"2810","19_Tube60","","point","530.4136080493101,2237.99098822956,9402.33745364525","2_6"
"2811","19_Tube60","","point","537.0027302320923,2265.792680798576,9355.873962916201","2_5"
"2812","19_Tube60","","point","543.5918524148744,2293.594373367592,9309.41047218715","2_4"
"2813","19_Tube60","","point","550.1809745976565,2321.396065936609,9262.946981458101","2_3"
"2814","19_Tube60","","point","556.7700967804386,2349.197758505626,9216.483490729051","2_2"
"2815","19_Tube60","","point","563.3592189632207,2376.999451074642,9170.02","2_1"
"2816","19_Tube60","","point","1.238497637778835e-07,2128.556344590598,9681.118398019549","1_12"
"2817","19_Tube60","","point","1.255122117349572e-07,2157.128195087928,9634.6549072905","1_11"
"2818","19_Tube60","","point","1.271746596920309e-07,2185.700045585257,9588.191416561451","1_10"
"2819","19_Tube60","","point","1.288371076491046e-07,2214.271896082586,9541.7279258324","1_9"
"2820","19_Tube60","","point","1.304995556061783e-07,2242.843746579916,9495.26443510335","1_8"
"2821","19_Tube60","","point","1.32162003563252e-07,2271.415597077245,9448.800944374299","1_7"
"2822","19_Tube60","","point","1.338244515203257e-07,2299.987447574575,9402.33745364525","1_6"
"2823","19_Tube60","","point","1.354868994773995e-07,2328.559298071905,9355.873962916201","1_5"
"2824","19_Tube60","","point","1.371493474344732e-07,2357.131148569234,9309.41047218715","1_4"
"2825","19_Tube60","","point","1.388117953915469e-07,2385.702999066563,9262.946981458101","1_3"
"2826","19_Tube60","","point","1.404742433486206e-07,2414.274849563893,9216.483490729051","1_2"
"2827","19_Tube60","","point","1.421366913056943e-07,2442.846700061222,9170.02","1_1"
"2828","20_Tube60","","point","-198.4204476543049,1697.595420502084,10110.18724551962","27_12"
"2829","20_Tube60","","point","-202.846798701119,1735.465273914042,10071.18098665597","27_11"
"2830","20_Tube60","","point","-207.273149747933,1773.335127325999,10032.17472779233","27_10"
"2831","20_Tube60","","point","-211.6995007947471,1811.204980737956,9993.168468928687","27_9"
"2832","20_Tube60","","point","-216.1258518415611,1849.074834149914,9954.162210065046","27_8"
"2833","20_Tube60","","point","-220.5522028883752,1886.944687561871,9915.155951201403","27_7"
"2834","20_Tube60","","point","-224.9785539351893,1924.814540973829,9876.14969233776","27_6"
"2835","20_Tube60","","point","-229.4049049820033,1962.684394385786,9837.143433474117","27_5"
"2836","20_Tube60","","point","-233.8312560288174,2000.554247797744,9798.137174610476","27_4"
"2837","20_Tube60","","point","-238.2576070756315,2038.424101209701,9759.130915746833","27_3"
"2838","20_Tube60","","point","-242.6839581224455,2076.293954621658,9720.12465688319","27_2"
"2839","20_Tube60","","point","-247.1103091692596,2114.163808033616,9681.118398019549","27_1"
"2840","20_Tube60","","point","-584.5644448756409,1606.07761193045,10110.18724551962","26_12"
"2841","20_Tube60","","point","-597.604872276616,1641.905891741692,10071.18098665597","26_11"
"2842","20_Tube60","","point","-610.6452996775913,1677.734171552934,10032.17472779233","26_10"
"2843","20_Tube60","","point","-623.6857270785664,1713.562451364176,9993.168468928687","26_9"
"2844","20_Tube60","","point","-636.7261544795416,1749.390731175419,9954.162210065046","26_8"
"2845","20_Tube60","","point","-649.7665818805169,1785.219010986661,9915.155951201403","26_7"
"2846","20_Tube60","","point","-662.807009281492,1821.047290797904,9876.14969233776","26_6"
"2847","20_Tube60","","point","-675.8474366824672,1856.875570609146,9837.143433474117","26_5"
"2848","20_Tube60","","point","-688.8878640834424,1892.703850420388,9798.137174610476","26_4"
"2849","20_Tube60","","point","-701.9282914844176,1928.53213023163,9759.130915746833","26_3"
"2850","20_Tube60","","point","-714.9687188853928,1964.360410042873,9720.12465688319","26_2"
"2851","20_Tube60","","point","-728.009146286368,2000.188689854115,9681.118398019549","26_1"
"2852","20_Tube60","","point","-939.1944215648641,1427.97574358195,10110.18724551962","25_12"
"2853","20_Tube60","","point","-960.1459125034249,1459.830937954048,10071.18098665597","25_11"
"2854","20_Tube60","","point","-981.097403441986,1491.686132326147,10032.17472779233","25_10"
"2855","20_Tube60","","point","-1002.048894380547,1523.541326698245,9993.168468928687","25_9"
"2856","20_Tube60","","point","-1023.000385319108,1555.396521070344,9954.162210065046","25_8"
"2857","20_Tube60","","point","-1043.951876257669,1587.251715442442,9915.155951201403","25_7"
"2858","20_Tube60","","point","-1064.90336719623,1619.106909814541,9876.14969233776","25_6"
"2859","20_Tube60","","point","-1085.85485813479,1650.962104186639,9837.143433474117","25_5"
"2860","20_Tube60","","point","-1106.806349073352,1682.817298558738,9798.137174610476","25_4"
"2861","20_Tube60","","point","-1127.757840011913,1714.672492930836,9759.130915746833","25_3"
"2862","20_Tube60","","point","-1148.709330950473,1746.527687302935,9720.12465688319","25_2"
"2863","20_Tube60","","point","-1169.660821889034,1778.382881675033,9681.118398019549","25_1"
"2864","20_Tube60","","point","-1243.192183886111,1172.891333279202,10110.18724551962","24_12"
"2865","20_Tube60","","point","-1270.925238062668,1199.056120438147,10071.18098665597","24_11"
"2866","20_Tube60","","point","-1298.658292239226,1225.220907597092,10032.17472779233","24_10"
"2867","20_Tube60","","point","-1326.391346415783,1251.385694756038,9993.168468928687","24_9"
"2868","20_Tube60","","point","-1354.124400592341,1277.550481914983,9954.162210065046","24_8"
"2869","20_Tube60","","point","-1381.857454768898,1303.715269073928,9915.155951201403","24_7"
"2870","20_Tube60","","point","-1409.590508945456,1329.880056232873,9876.14969233776","24_6"
"2871","20_Tube60","","point","-1437.323563122013,1356.044843391818,9837.143433474117","24_5"
"2872","20_Tube60","","point","-1465.056617298571,1382.209630550763,9798.137174610476","24_4"
"2873","20_Tube60","","point","-1492.789671475128,1408.374417709708,9759.130915746833","24_3"
"2874","20_Tube60","","point","-1520.522725651686,1434.539204868654,9720.12465688319","24_2"
"2875","20_Tube60","","point","-1548.255779828244,1460.703992027599,9681.118398019549","24_1"
"2876","20_Tube60","","point","-1480.169133785754,854.5760476077674,10110.18724551962","23_12"
"2877","20_Tube60","","point","-1513.188655071216,873.6398771053176,10071.18098665597","23_11"
"2878","20_Tube60","","point","-1546.208176356679,892.703706602868,10032.17472779233","23_10"
"2879","20_Tube60","","point","-1579.227697642141,911.7675361004183,9993.168468928687","23_9"
"2880","20_Tube60","","point","-1612.247218927603,930.8313655979687,9954.162210065046","23_8"
"2881","20_Tube60","","point","-1645.266740213066,949.8951950955191,9915.155951201403","23_7"
"2882","20_Tube60","","point","-1678.286261498528,968.9590245930693,9876.14969233776","23_6"
"2883","20_Tube60","","point","-1711.305782783991,988.0228540906196,9837.143433474117","23_5"
"2884","20_Tube60","","point","-1744.325304069453,1007.08668358817,9798.137174610476","23_4"
"2885","20_Tube60","","point","-1777.344825354916,1026.15051308572,9759.130915746833","23_3"
"2886","20_Tube60","","point","-1810.364346640378,1045.214342583271,9720.12465688319","23_2"
"2887","20_Tube60","","point","-1843.383867925841,1064.278172080821,9681.118398019549","23_1"
"2888","20_Tube60","","point","-1637.349782555507,490.1903460110322,10110.18724551962","22_12"
"2889","20_Tube60","","point","-1673.87568001059,501.1254818644863,10071.18098665597","22_11"
"2890","20_Tube60","","point","-1710.401577465674,512.0606177179407,10032.17472779233","22_10"
"2891","20_Tube60","","point","-1746.927474920758,522.9957535713949,9993.168468928687","22_9"
"2892","20_Tube60","","point","-1783.453372375841,533.9308894248491,9954.162210065046","22_8"
"2893","20_Tube60","","point","-1819.979269830925,544.8660252783034,9915.155951201403","22_7"
"2894","20_Tube60","","point","-1856.505167286008,555.8011611317576,9876.14969233776","22_6"
"2895","20_Tube60","","point","-1893.031064741092,566.7362969852118,9837.143433474117","22_5"
"2896","20_Tube60","","point","-1929.556962196175,577.6714328386661,9798.137174610476","22_4"
"2897","20_Tube60","","point","-1966.082859651259,588.6065686921203,9759.130915746833","22_3"
"2898","20_Tube60","","point","-2002.608757106342,599.5417045455745,9720.12465688319","22_2"
"2899","20_Tube60","","point","-2039.134654561426,610.4768403990288,9681.118398019549","22_1"
"2900","20_Tube60","","point","-1706.260480735498,99.3783559798005,10110.18724551962","21_12"
"2901","20_Tube60","","point","-1744.323633774023,101.5952821848445,10071.18098665597","21_11"
"2902","20_Tube60","","point","-1782.386786812548,103.8122083898885,10032.17472779233","21_10"
"2903","20_Tube60","","point","-1820.449939851073,106.0291345949325,9993.168468928687","21_9"
